smiles,h298
CCC1Nc2ccc(N)cc21,27.89
N#CC12CC3CN(CC1N3)C2,123.014
C#CC1(C(NC)C(=O)O)CO1,-29.930999999999997
CC1NC2(C)C3C=CCC1C32,70.127
C#CC=CC1=CC(C)NC1,73.655
CC(=O)C(CO)CC1CO1,-109.425
CC1C=C(CO)C(CO)NC1,-56.44
CC1CC12CC=CCC2CO,-10.12599999999999
CC=C1C=CC=C1C=CCC,-17.148999999999994
CC1OC1C1C(CN)N1C=N,31.003000000000004
NC1C=CCC2NCC(O)C12,17.847
CC1C(=O)C2CC1(C=O)O2,-54.60999999999999
COC1C=CC2NC1C=C2C,32.173
CC1=CC2(CCN)C=CC1N2,65.498
CC=CC1CNCC2C(C)C12,34.55799999999999
CC#CCC1CC(NC)C1=O,28.672000000000004
COCC#CC1CCC1CO,-15.183999999999996
N#CCC=CC1C2C=CC1O2,53.81400000000001
CC1OC2C3CNC(C)(C3)C12,21.93
CC=C1CNC2C=CCC=C12,38.835
CC(=O)OCC(C)=C(C)CO,-143.861
N=CNC(=O)C(N)C1CC1N,-4.324
C#CC1=CCC2(C)NCC12N,113.189
CN1C=CC(=O)C(=NO)CC1,-0.2299999999999968
CC(O)C1CC1C1CN=CN1,5.207000000000004
O=C1CC2COC1C2C1CO1,-41.814
N#CCC1CC12CC1CC2N1,98.35700000000004
CC1CC1(O)C1CC(O)C1O,-85.493
CC(O)c1nc2occc2[nH]1,-25.726999999999983
N=c1[nH]c(NCCO)c(F)o1,-93.08
CC1C2NCC3CC(O)(C3)C12,22.628000000000007
CCC12CC(C)NC1C2C,19.927
CCNc1cnc(N)c(F)n1,-25.173
CC1(C#N)C=CCC(=NO)C1,57.217
Cc1c[nH]cc1CC1CCN1,38.25800000000001
C#CC1C2OC3CC2C3N1C,107.379
CN=CNC(C=O)C(=O)C#N,-12.210999999999997
C#CC(C#CC#N)C(C)OC,75.256
CC1OC(=O)C(N)C(O)C1N,-99.123
CC1(N2CC(CN)C2)CC1O,6.7530000000000046
CC1C(C#N)CC1C#N,71.222
CN1CCC(N)(C2CN2C)C1,63.069
CC12CNC(=N)C(C1)C2CN,54.71499999999999
CC(C)CC1(C)CC(=O)CO1,-84.856
CN1CC1C=CCNC=O,-2.8999999999999986
NC1(C2(C3CN3)CO2)COC1,13.592000000000002
NCC1(O)C2C=CC3CN3C21,63.004000000000005
O=c1cnnccc(F)c1=O,-44.989
C#CC1C(C)CCCC1OC,18.625
CC1NC2C3OC2C1(O)C3C,-3.911999999999999
CC1C2OC(C3CO3)C1C2N,-5.580000000000002
CNCC(=O)C(C)(C)C(C)C,-67.408
OCCCC(C1CN1)N1CC1,3.592000000000005
CCC1C2CC3(CN12)CN3C,78.261
O=CN1CC2CC2C1C(=O)O,-71.532
OCC1COC1C(O)C1CC1,-86.85799999999999
CCC12C=CC=C1C(=O)CN2,8.076000000000004
CC12CC3C4OCC(CN31)C42,64.42800000000001
CC1COC1(CCN)CCN,-35.379000000000005
COC(=O)C1CCN(C)C1,-65.1
NCC1C2C3COC3CCN12,41.377
O=C1CCC2N3CCC2(O)C13,4.388000000000012
NCC=CC1=NC(CO)CN1,-4.168999999999993
CCC#CC1NCC1(C)OC,28.84799999999999
C#CCNC1C(C)C1(C)N,77.72500000000001
CC(=O)C(C)(C)CC1CCC1,-58.15399999999999
CC1CN2CC1NCC2C#N,85.74
CC=CC1(C)C(=O)CC2CN21,17.662
CNC12C(C)C3CC1(N)C2O3,42.307
C#CC(=O)C(C)OCC1CC1,-9.599
CC12CCCC(O1)C2C(=N)N,4.143
CC1NC2CCC3=CCCC312,66.031
C1=CC2CC3CC(O3)C2CC1,16.978
CC1NC1C1(C2(O)CC2)CN1,37.29000000000001
NC12CC1CNC1CC2C1O,36.448
CC1CNCC=CC1C(=N)N,33.959999999999994
CC1CC(=O)NC=CCC1O,-78.14699999999999
OC12CCC3CC4C1C2CN34,61.38300000000001
Cc1nc(=N)occ1NC=N,24.105
CCCC1CC2(C)CC2C1C,-1.158999999999999
C1CC2C3C1N2CC31CO1,65.756
O=C1CC(C2CCC2)=CN1,-13.623999999999995
C#CC1COC1(C)C(=O)C#N,46.656000000000006
CC12CC(C1)C(O)C2C=O,-32.74399999999999
C#CC1(C)CC(C)N1C(=N)N,85.174
CNCC(CNC)=C(C)CN,0.1810000000000013
Cc1cc(C(C)N)c2n1CC2,21.975
CN1C(=O)C2CC1CNC2=O,-37.787
CC1(C)C2CC3(N)CCN2C31,73.70500000000001
NCC=CC(O)(CN)CO,-74.666
CC(=CCN1CC1)C(=N)N,28.024
CC1CCN(CC#N)CC1O,4.279000000000004
CN(C)C(C)(C)C1CC(=O)C1,-28.532000000000004
C#CCC1(O)CNC1CC,29.98700000000001
O=C1NC2=NCCC23NC13,46.407
CN1CCC(O)CNCC1=O,-65.61099999999999
CC1=CC(O)CN=CN2CC12,29.384000000000004
C#CCCc1n[nH]n(C)c1=N,93.814
CCCN1C(=N)CCC1CN,15.162000000000004
CC(C)NCC1(N)CC1O,-31.043
C1NC2C3CC4C1C4CC2O3,54.81100000000001
CC1C=C(C2CCN2)C(=O)C1,-3.876999999999999
CC1CC1C1(C)CCCNC1,14.279
C#CC(C)(C)Cn1nccn1,102.384
CC1(O)C=CC2C(=O)COC21,-56.532
CC1=CCCC2(O)CCNC12,1.2410000000000068
CC=C1CNCC1C(O)CO,-58.06299999999999
CNCC1(C)C(CCO)N1C,-20.05
CCCC12CCOCC1N2C,-6.932999999999996
CCC1CC1CNC(C)=N,1.192999999999997
CNC1(C)C2CC(N)C1N2C,58.98799999999999
CCCC(N)c1conc1C,-11.816999999999998
CCC(C)=CC(CC)N(C)C,-28.044
C#CC1(CN)CC(C)C1OC,41.001000000000005
N#CC(=O)CCN(C=O)C=O,-76.35699999999999
CNC1COCC2(C)OC12C,-33.352000000000004
CC1=NC(CO)C(C)(O)CN1,-58.37800000000001
CC12CCOC(C=CCO1)O2,-109.261
N#CC1CC=CNC(=O)CC1,-1.6339999999999897
CC1OC2C3C1CC(C)C23C,10.765999999999998
CCN1C(=O)C=CCCC1=O,-81.91
CC#CCOCC(O)C(C)N,-43.51899999999999
CC=CC1CNC1CC#N,48.57600000000001
N=CNC1=CC(O)C(=NO)C1,7.673000000000002
CC#CC1OC1C=O,3.284000000000006
COC1C(O)C2C=CC1(N)C2,-14.487999999999989
CC1=CC(C)C(C)C(N)C1,1.0509999999999948
C1=CC2CC2(N2CCCC2)C1,67.39900000000002
CC1=C(C(N)=O)CN(C)C1,-25.881
CC(=CC1OC1C1CO1)CO,-67.091
CN=C1NC2(C(C)O)CC1C2,4.910000000000004
CC(=CC(C)C)CN,-27.465000000000003
CC1NC2C3CC(C3C)C12,55.34299999999999
CC1CC(=NO)C(C)CN1,6.312999999999999
C#CC12CCC1C1CC1NC2,128.043
COC12CNC(C#N)C1C2O,20.46400000000001
C#CC(N)C(O)c1c[nH]nn1,80.29400000000001
CC#CC1N(C)CC1(N)CC,71.95400000000001
CC1CC=CC(CC=O)O1,-58.068
CC1C2CC2NC2CNC21,68.66099999999999
C#CC1C2C=CC(CN2)N1C,134.669
CC(=O)C1N=CN(C)C1C=O,-20.73999999999999
CC(=O)C1CC2(CN2)C2CN12,50.80600000000001
CNCC1C(C)=CCC1CO,-26.558999999999997
CC12CNC(C3CO3)C1NC2,41.145
CC#CC(CN)C(CO)NC,4.249000000000002
N#Cc1cccc(=N)c(N)n1,86.879
COC1CC1(O)CCOC=O,-132.057
N#CC1NC12COC2=O,8.573000000000013
Cc1n[nH]c(C=O)c1N,-7.014
Cn1cc2c(c1CC=O)CN2,15.539
NC=CC(=O)C1(O)C=CC=C1,-31.883
C1=CC2C3OC4C(NC1)C4C23,76.019
CC1(C)CC2NCC2C12CO2,27.42
C#CC1=CC2CN=CN2C1=N,139.64700000000002
CC1(C=O)C=CC(O)C(N)=N1,-23.425999999999995
CNCC12CC3CC1CC2O3,23.790000000000006
C#CC(NC=N)C(C)CC#N,95.077
NC1=CC(=NO)C2CC1C2,46.037
OCC1=CC2=CCC=C2C1,-8.42499999999999
CCCc1cnc(O)cn1,-20.611000000000008
N#CC12CCC1OCC(=N)N2,55.601
CC(=O)C12COC(=NO)C1C2,-4.372999999999994
CC=CC1CC1C1C(C)C1O,-10.108999999999996
CCC1OCC2OCC(O1)O2,-171.392
CC(N)(CN)C1(O)C(N)C1O,-43.11099999999999
Nc1nnn2c1NC1C(N)C12,118.71099999999998
CC(CC#N)C1CC1NC=N,51.883
O=COC1(CO)CCCC1O,-143.49399999999997
C#CC(C=CC1NC1C)CC,73.512
C1=CCOC2CCCC2=CC1,-0.665999999999995
NC12CC3COC1C3(N)C2O,11.177
CC(C)Nc1cc(F)co1,-74.98100000000001
C#CCCC(=O)NCC(N)=O,-43.681
NCC#CC1NCC2NC12,116.547
NC1C2CNC3C(N)C3C1C2,81.54
CN=c1[nH]c(F)cn1C1CC1,11.212000000000002
CC1C2CC(CO)CC1C2C,-27.574000000000005
N#CC1NCCC2CCC21,63.713
CC(O)C=CC(O)CN1CC1,-55.715
C#CCC1NC(C)C1C(C)N,71.631
CC1CCC2(C)C(CN)C2O1,-13.509999999999994
CC1CC(N(C)C)C1(O)C=O,-43.848
C#CC1=CCCC(C=O)C1,34.915000000000006
CC1=CN2C(=O)OCC2C1C,-43.804
CCCN(C=N)CC(O)CC,-59.014
CCCC(N)(CO)C(C)NC,-66.56899999999999
CCCC=C1CCC(=O)C1=O,-78.87899999999999
C#CC1C(C)CC1COCC,14.793999999999995
NC1C2(O)CCC3CCOC312,-6.513999999999992
C#Cc1ocnc1CCCC,9.933999999999996
CC1=C(CO)C(O)C2(N)CC12,-20.614999999999995
C1=CC23CCOC2OC1CN3,-8.597999999999992
Nc1cc(F)c(N)cc1O,-66.59700000000001
Nc1ccnn1C1COC1,23.76
NC12CCCC13CNCC23O,39.09
NC1CCNCC2CC12,33.697
C#CC1CC(C(O)C2CN2)O1,32.431000000000004
CC1CC2C(=O)C(O)C2N1,-30.881
CC1CNC2(C)CC2C1N,34.53099999999999
C#CC(O)C(O)(CO)C(N)=O,-98.46199999999996
CC1CC2C3C=CC1CCC32,50.776
C#CC=CC1NC(=O)C1O,7.268000000000008
O=c1cc[nH]c2cnnnc12,77.109
NC1CC2Oc3nonc3C12,59.366
Fc1[nH]nc2c1C1CC1O2,-21.592999999999996
CN1C2CCC3COC3C21C,30.358000000000004
CC1CC2(CO)CNC2(C)C1,-9.862999999999994
CC1C2C(O)C2(N)C2OC12C,-1.6969999999999992
N#CC1C(=O)NC1COC=O,-54.968
O=CC1(CO)NC2CNCC21,-5.028999999999996
CCC1NC12COC1(CC1)C2,18.457000000000008
O=C1C=CC2C(O)CCN12,-31.395999999999997
CN1CC2CCC2(CO)C1=N,19.27600000000001
CC=CC(CN(C)C)N1CC1,29.83
Fc1cncc(F)c1C1CO1,-84.38299999999998
O=CC1CC2CNC(=NO)C12,46.635
CNC1C(N)C1C#CC(C)N,83.287
NC(=O)C1=CC(=O)NCC1N,-66.02000000000001
CC(C)C1OCC2CCC21O,-57.09
N=C1CC2CC3CC3C2=CN1,81.519
CNCC(OC)C(N)CCO,-85.705
CC1OC1CC1(C)NC1CN,0.2230000000000029
CNCC(=O)CN(C)CCO,-76.269
O=CC1C=CC=CC1C1CN1,33.372
O=CC1=CN2CC2C2CNC12,61.288
N=C1CC2(CCN)NC2CN1,63.75900000000001
CCC(C)=C(C#N)C(C)C=O,-26.378
NCC1CC1(O)C1COCO1,-77.767
C#CC12NC1C(C)CC1OC12,99.349
COC1C2C(CO)CNC12C,-28.584
NC12CC3C(C1)C1OC1C3C2,54.906
N#CC(=CC(=O)O)C(=O)C=O,-118.41799999999998
O=CC(=O)COc1cnco1,-94.75999999999998
C#CC1(NC=O)COCC1=O,-15.508999999999997
CC1=NCC2(C3CN3)CCN12,86.05699999999999
CC1(C)CC2CC3C(CN31)O2,24.34
O=C(CO)n1nc(F)c(=O)[nH]1,-144.911
N#CC12CC1COC2=O,-5.159999999999986
NC1CC2(CC2)C2NC12,71.42
CNC(=N)NCCC=CCO,-42.476
NC12C3OCC(OC31)C21CO1,3.767000000000003
N=C1NCC(N)=C1CCO,-14.556999999999997
CCC(C#N)(CO)C(N)=O,-65.72399999999999
CCn1c(C=O)noc1=NC,-11.608999999999996
CCC#CCC1CC1COC,10.302000000000003
O=CC1CC(O)CCC(=O)O1,-145.332
NC(=O)C1NCCC2C(N)C12,6.995999999999999
CCN=C1NCC=CC=C1C,8.207
C#CC12C(=O)OCC1C2CO,-8.788999999999994
CCC=Cc1nn(C)nc1N,18.111000000000004
O=CC1CC1NCCC1CC1,-1.0139999999999991
N=C1C(CO)=CC2C(C=O)N12,9.820000000000004
O=C1C(CO)CCNC1CO,-96.73699999999998
CC(C#N)C=CC1CNC1,50.696
C#CC(=CC(C)O)CC1CC1,12.731000000000009
C#CCC#CC1C(C#C)N1C,210.81
C1COC2CC2CC2CC2O1,-25.852999999999994
NCCC=CCOCC1CC1,-36.157
CC12OCC1CC1CCC12O,-21.151999999999997
COC(=NO)C1OCC2OC21,-36.242
OCC1C2CC3COC1C2C3,-21.284
COC(=NO)C1(C)NCC1N,17.996999999999996
C#CC(=O)C#CC1(C)CNC1,108.985
CC=CC1(C=O)OCOC1=O,-128.048
NCC12OC3CCC1CC2O3,-29.291
Cc1nc(F)cc(F)c1F,-133.918
CC(C)C1(C)COC(=O)N1C,-87.24499999999999
COC1C(C)OC(C)C2OC12,-78.098
C#CC(C)CN=C1NCCO1,29.456
CC1NC(CO)CC(=O)C1=O,-89.332
C#CC1=CC2CCC1(O)C2=O,32.708000000000006
CNC1(C)CC1N1CC=CC1,56.025
CCC1CCn2nc(F)cc21,-25.995000000000005
N#Cc1cc(N)c2n1CCN2,84.90400000000001
CN1CC=CC1C1(O)CNC1,29.73400000000001
C#Cc1cocc(N)c1=O,10.964999999999996
N#CC1(CC2CC2)CC1O,22.095000000000013
O=CC1OC1(C=O)CC1CO1,-76.76899999999999
CC1(O)C2OC(=NO)CC21O,-42.97799999999999
N#CC1C=CC(C(N)=O)CO1,-18.86799999999999
N#CC1C=CC(C2CC2O)=C1,38.703
COCC1=CC(C=O)C=C1,-41.48
CC1C(N)CCC2(C)CC1O2,-16.966
O=CC1=CC=CCNC(=O)C1,-56.837
CC1C2(CO2)CC(O)C12CO2,-46.518
CC(N)C(C)C(C)(N)CN,-20.081000000000003
Nc1cn2c(n1)C1CNC1C2,86.43400000000001
CC(O)CC(C)(CO)N(C)C,-98.942
CC1OC2CC(O)CC23CC13,-23.15199999999998
O=CCC1COCC1=CCO,-82.828
CC1(C)C=CC(=O)CCCC1,-45.64999999999999
CC1=NCC(CC(=O)O)CN1,-71.371
COC12CCC1CCC2CO,-50.462
C#CC1C2C(O)C=CC12NC,88.487
C#CCNC(C#C)C=CC#N,162.09500000000003
O=CC(=O)C=CCCC1CC1,-58.82299999999999
CN1CC2(N)CC1C(C)(O)C2,11.190000000000005
C#CC1CC(N)C(C)(CO)C1,31.18700000000001
OC(c1cocc1F)C1CC1,-85.23599999999999
CC(O)C1(C=O)NCC2OC21,-51.19899999999999
CC1CCCC2CC2C(C)O1,-35.886
CNc1cc(F)n[nH]1,-26.816
N#CCC1CCC2(O)COC12,-9.80599999999999
C#CC12NC3CC1C=CC32N,163.079
COC1C2C=CCC1(O)C2=O,-48.958
CC1CCN1C(=O)C=CCO,-69.197
CNC1CC12C(=N)NCC2=O,37.58899999999999
CN1CCc2[nH]nnc21,65.274
CCC1C(O)C12NC=CC2=O,-24.803999999999995
C1NCC2C3CC4NC1C4N23,120.224
CC(C)C=CN(C=N)C1CC1,18.836
C#CC1C2C=CC(C=C2)C1C,115.178
C#CC(C)(O)C1(O)CC1NC,6.805000000000007
CC1=CC2CC(C1N)C1NC21,84.429
CC1OC(C)C1(CO)CO,-112.386
CC=C1C=CCC(C#N)C1C,31.587000000000003
CC1=NC2CC2(COC=O)N1,-16.452000000000005
CC1C2COC1C(C1CO1)C2,-21.164
C1CC2(CN1)CC1NC1CN2,77.67499999999998
CCC(C=O)N(C=O)C=O,-112.156
CNCCC1C=CC(C)C=C1,17.007
CC(=O)C12CCC(C=O)(C1)O2,-60.21599999999999
CN(C)C(=N)C1(CN)CCO1,0.7480000000000047
O=CC1C2CN2C(=O)C12CN2,25.702
CC(C#N)NC(=O)C1(C)CC1,-7.842999999999993
CC1CC(C2(C)OCC2C)C1,-27.861000000000004
NCC1C=CC2(CO)CC12,11.83100000000001
CC1(C(=O)C(=N)N)C=CC=C1,11.979000000000006
N=c1[nH]c2c(n1C=O)C=CC2,19.306000000000004
N=C(N)C1C(O)C=CC12CC2,26.56700000000001
COC1CN(C)C2(C)CC12N,21.809000000000005
CC(C)C1(N)CN2CC1(O)C2,11.035
CC1(N)CN(CC2(C)CC2)C1,36.911
NC1CC2C3C1CC1(CC1)N23,102.312
CNC1=CC(=O)C2(CO2)C1C,-21.481
CC1(N)CC2OCC2CC1N,0.5969999999999991
C#CC12C(C)COC1C2O,28.98400000000001
O=CN1CC(=O)C2(CN2)C1=O,-48.053
CC(=O)NC1COC2(C)CC12,-50.173
CC1NC(=N)N(C(N)=O)C1C,-27.84400000000001
CC1N2C(=O)NC3=CC=CC312,40.566
ON=C1CC2COC3CC1C23,30.431
CCC12NC1C(C=O)C1OC12,12.255
CC(N)C1=CC(O)C(CN)=C1,-15.090999999999994
COc1nc(O)c(N)c(=O)o1,-122.98000000000005
CCN1C(=O)OCC1CC=O,-105.22799999999998
CC1CCC2C=CC=C2C1C,26.048
O=C1CC2CC(N2)C(=O)N1,-46.20199999999999
CC1=C(CC2CN2)CCC1=O,-5.438000000000002
N=C1NC(C2CC2)C2CC12O,41.617
O=C(CO)Cc1[nH]ncc1O,-87.03799999999998
COC1(C)CN(C(C)C=O)C1,-41.65
CCC1(OC=O)CN(C)C1C,-59.27799999999999
CC(=CCCO)C(C)C(C)C,-80.617
CCC12COCC=CC1C2N,8.375000000000007
CC1C=C(C(O)C=O)COC1,-81.882
CC12NCCNC3C1C=CC32,85.565
C1#CCC2CC(CNCC1)N2,92.02100000000002
Nc1c(C2COC2)coc1O,-65.80499999999999
CC1CC1(CN)NC1CC1O,0.1030000000000015
CC12CNC(C1)C(O)C2(C)C,-6.762999999999995
CC1C=CC2(CO2)C(C)(C)O1,-36.169
C#CC1(C=O)C=C(C=O)CC1,27.779000000000007
CC(C)OC1=NC(C)C2CN12,-7.812999999999995
COC1COCC(OC=O)C1,-132.476
ON=C1CN2CC2C1O,23.15800000000001
Cc1cc2c([nH]1)OC(CO)O2,-87.52699999999999
CC1=CC2C(=CCC3OC32)C1,39.75300000000001
CC(C(N)CCO)C1CC1N,-34.642999999999994
CC1C=CC=CC2CCC2N1,38.807
CC1COCC2OC(C#N)C12,-5.535999999999996
CC(C)CCC1CN1C(N)=O,-53.969
C#CC12CC(C)(C1)OCC2=O,31.957000000000008
O=C(O)C1CCNC2CC21,-49.11699999999999
CC(C(=N)N)C1C(C)C1(C)C,7.620999999999999
COC12CNC3C(=O)C1NC32,29.302
CC1C2CC(CCC13CC3)O2,1.3880000000000037
CC1(C)CC(N)(C2CC2)C1N,31.581000000000003
CCC1NC(=O)NC=CC1O,-74.652
CC1OC2(CO)CC1C2(C)N,-38.988
CCC1(C(C)C)OC1(C)C=O,-71.22200000000001
CC(=O)C1(N=CN)CCC1=O,-43.114
CC(C)=C(CC(C)N)C(C)C,-37.36500000000001
CCC1(C2CNCCN2)CO1,0.8950000000000031
CC12CN3C(C4CC4C31)C2N,111.275
NC1CCCOC2COC2C1,-47.56
CC(=O)C(O)CCCOC=O,-170.85299999999998
CC1=CC2C(C)CC2(N)C=C1,34.061
CN1CC2CCC2C2(C)CC12,59.99800000000002
CC1CC2(CC2N)C2OCC12,24.458
CC(O)CC1C(O)CC1CN,-80.133
C#CC1(CNC)CC1C(=O)O,-1.1089999999999949
CCC1C2CC(=N)NC1C2C,34.907999999999994
NCC(O)CC=C1CCOC1,-62.258
O=C1CCCC2C3C=CC1N32,48.423
Nc1ccnc2c1CC2,40.633
CC1OC2CC1(N=CN)C2=O,-15.227999999999994
C#CC1(N(C)C=O)CC1OC,20.466
CCC1(CN)CC(C(C)N)N1,7.624999999999998
CC1OC2C3CNC4C1C4C32,59.49999999999999
CC(C=O)c1cc(F)n[nH]1,-62.152
N=c1cc(F)ccn1CC=O,-28.627
OCC(=NO)C1CC1O,-61.21
C#CC#CC1(C#N)CC(C)C1,99.163
N#CC1CNC1CNC(N)=O,8.911999999999987
CNCC1CCNC1C1CN1,46.95
CCC(=O)CNC(=NC)NC,-53.703
CN=C(CCCO)N1CC1C,-26.626
CC(=CCCN)C1(O)COC1,-57.97599999999999
CC1(C)C(N)C1NC1CC1,34.565
CC1C2(C=O)C=CCC1(C)N2,25.002
C1CC2(Cc3nn[nH]c3C2)O1,47.458
CNC1(C)CC(C)(O)C1C#N,7.65
CNC1CC=CCC2CC2C1,30.024
CCc1c(F)n[nH]c1C1CC1,-33.247
CC1=CCOC(C)C#CC=C1,17.706000000000003
O=CN1CC2CC1(CO)C2=O,-53.347
CC1CC1CC1=CC(O)C=C1,-13.269999999999996
CC12CN1C1(CC1)CC2CN,68.982
C#CC(=O)NC(=O)C(C)=O,-71.20099999999998
CC1OC2(C)CCCC1OC2,-61.65899999999999
NCC1=CCC2(O)C(O)CC12,-24.547999999999988
CC12CCCCC1(O)C2,-25.08599999999999
O=C1CC=CCC12C=CC=C2,24.40700000000001
Cc1cnc(=N)c(F)nc1F,-51.366
CCN(C)CC1(C2CO2)CC1,-4.281999999999989
CCC1(C)OCC(=O)C1C#N,-32.88300000000001
CCC(=CC(C)O)C(C)CO,-109.846
CCC=C(C)C(C)CCCN,-43.062
CC#CC1=CC=CC1NC=N,86.10400000000001
CCC1OC2CC1(N)C2NC,2.4980000000000047
CNCC(C)(O)C1CO1,-65.324
CCNCC1(N)CC(O)C1,-33.611999999999995
NCC1=CCC(O)C2C(N)C12,19.72600000000001
CCC(=N)NC1CC1CN,15.831
CC12NC(C(=O)C3CC31)C2=O,12.307999999999993
CC1NC(C=O)(C=O)C1C,-33.682
O=c1cccnoc(=O)c1=O,-68.232
CC1(C)C2C3C(=O)C4C(C32)N41,76.402
CNCC1=CC2OC1C2=O,-9.287999999999991
CC1=CC(=N)N(C)C1=C(C)C,13.825999999999992
N=C1NC2CNCC3C(C2)C13,86.69099999999999
N#CC(=O)Nc1cocc1O,-47.693
CC1(N)CC1CC1OCCO1,-61.088
[NH3+]C(CC(=O)[O-])C1CO1,-102.73
Cn1cc2c(c1CO)CO2,-32.47599999999999
C1=NCC=C(CCC2CO2)N1,10.454999999999998
CCC12CC(COC1C)C2O,-55.75399999999999
CCC(CC)CC1CC1O,-67.15199999999999
C#CC1(C)OCC(C)CC1C,15.332999999999997
C#CCC#CC1(C=O)COC1,75.641
CN1C2CC(C2)C2NC(=O)C21,34.637
C(#CC1CO1)CC1=CCNC1,70.415
CC1OC2COCC23C(C)C13,-15.545999999999998
CCNC1C=CCC(=O)C1C,-24.557
CC12COC3OC(C1)C2C3N,-21.643
CCC=CC(O)CNC(=N)N,-47.174
CC=CCCOC(=NO)NC,-39.275
CC1(C)CC(=O)NC2CC21,-18.27200000000001
COC1C(=O)C2CC(C)C1C2,-40.53
CC1=CC2C3CC(C)C1C2O3,24.795
NCCCC1(N)C=CC2CC21,44.602
C#CC(C)C(C)(NC)C(C)C,28.507
NC12CCOCCC(CC1)C2,-19.676
CC(O)(CO)C(N)CCO,-135.54899999999998
CN(C)c1oc(O)c(F)c1O,-137.862
CC1=CC(=O)CC(C2CN2)C1,6.212000000000003
CC(CC(N)=O)C1NC1C=O,-53.66199999999999
COCC(=CC(N)=O)CCO,-126.931
N=C1CC2(CO2)C(C=O)CN1,-0.9889999999999972
CC1CC2CC(C)N(C=N)C12,43.35399999999999
C#CC1CC(N2CC2C)CO1,67.813
Cc1cn2c(n1)CC1(CC1)C2,68.93100000000001
CC1(O)C=CC(CN)C2NC21,22.129
CCCCC(=O)C=CN(C)C,-60.52899999999999
COC(OC=O)C1NCC1O,-134.378
OCC12CC3C=CC1C3C2O,1.6790000000000092
NCC12OCC1C=CC2=NO,27.63
N=c1cncc(CO)o1,-24.16699999999999
O=CC12CC3CCCC3C1O2,-7.502999999999998
Cn1nc2c(O)noc2c1N,11.009999999999996
CC#CC1(C=O)C=CCN1,59.985000000000014
CN=C(C(N)=O)N1CC(O)C1,-47.121
CN1CC(O)CC(=O)C12CC2,-28.37999999999999
CC12CCC(O)(CC1CN)C2,-14.036999999999994
NCC(O)C1C2CCNC1C2,-1.2410000000000014
C1=CC2CC3CC1C1CN1C23,107.538
CNc1nnn(C)c1C(=N)N,49.411
N#Cc1[nH]nc2[nH]c(=O)[nH]c12,42.42600000000001
CNC(C)(C#CCOC)CO,-27.78299999999999
C#CC1=C(C)C(NC)C(C)C1,65.37
CC(C=O)OC(=O)C(C)O,-171.789
C#CC=C1CNCCC1(C)O,42.540000000000006
C#CC1(C(C)C)C=CC(O)C1,34.01400000000001
CCCC(=CCN)CCCN,-30.992999999999995
CN1C=NCC2=C(CNC2)C1,76.885
C#CC1OC2COC(C2)C1O,-10.94199999999999
CN1CC2(CC=CCO2)C1=O,-24.72899999999999
C#CC1(CC=O)OCC=C1C,22.736000000000004
CC1NC2C1C(=O)C1C(C)C21,34.182999999999986
CNCC1C2OC3CNC3C12,40.868
CC1(C)C2COC3C2C(=O)C31,-6.141
CCC1C(OC)C1(C)C1CN1,-0.9440000000000026
CC(C=O)Oc1cnc(N)o1,-79.757
CC(CC=O)=C(C=O)CC#N,-38.622
CCC1(CN(C)C)CC1O,-32.32699999999999
CCCC1CC2NCC2C1N,25.868
CC1C2OCCC2C2(C)OC12,-20.625
CC(=O)C(=O)NC1CC1C,-76.196
CC12C3OCCC4C(CN41)C32,64.428
CC=C1C(=O)CC2OC2C1O,-75.53299999999999
C#CC1(O)C2CC(O2)C2OC21,25.94200000000001
CC(C)NCC1C=CC=C1,9.780999999999995
O=C1C2CC3CC3C1(CO)N2,2.783000000000005
Cc1c(F)cn(C)c1C#N,-3.277999999999995
CCC1C2OCCCC(N)C12,-17.504999999999995
Cn1c(C=CC=O)c[nH]c1=O,-52.519000000000005
CC=Cc1c(N)[nH]c(N)c1N,15.349
COC1C2OC1C(C#N)C2O,-26.245
CC(C)(CN)OCCC1CO1,-77.503
N#CC12CC(N1)C2O,46.226
NCC12CC3(N)CNC3C1O2,52.91900000000001
C#CC12CCCC1(N)CN2C,114.451
C#CC1CC(C)(N)C1O,35.68800000000001
COc1coc(N(C)C)c1,-40.7
OCC1C2C3CC2N2CC3C12,65.533
NCc1occ(CO)c1O,-93.947
Cc1ccc(C(C)C2CN2)[nH]1,37.357
COCC1C2CC(O2)C1(C)N,-31.833
CC1NC(=N)C2=C1NC=NC2,66.53
CC1CCCN2CCCC2=N1,28.241
N=CNc1c(O)noc1N,-5.266000000000004
NCc1nc(=O)onc1F,-79.49099999999999
CNC(=N)C1C2CC(C)N1C2,59.71999999999999
CC1(N)CCC(O)CC(N)C1,-39.61099999999999
CCC#CC=C(C)C(C)CO,-17.159
OCCCC12CCOCC1N2,-43.91299999999999
COC12C=CC(CCO1)C2,-50.38699999999999
C1C2OC3OC(CC34CC4)C12,-8.367999999999993
CC1N=C(N)C2OC(=O)C=C12,-20.074
CC1CNC2CC12OCC#N,37.43000000000001
CCC12C=CCC1(C)CCN2,32.14200000000001
CC1CCCc2c1coc2O,-57.74999999999999
NC(=O)CCC1CC2CC1N2,-14.450999999999986
COC1CNCC(O)COC1,-96.328
COC(OCC(C)N)C(C)O,-149.519
COC(C)C1CC2(CO1)CO2,-75.708
